sampleid	biosample	bioproject	reads	primer_group	genus	species	old_new_world	pathogen	common_name	diet_org	diet_assumed	diet_1	diet_2	diet_group	diet_cat	sex	reprod_stage	total_sample_no	sample_type	collection_year	captive_wild	habitat_assumed	habitat_group	habitat_level_1	habitat_level_2	roost_group	sociality_x	foraging	collection_location	country	continent	virus	body_mass_g	litter_size	litters_peryear	longevity_month	sociality_y	torpor_use
SAMN13897278	SAMN13897278_SRR10920304	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	new_world	Arenaviruses	Jamaican_fruit_bat	Frugivorous	Frugivorous	Fruits	Fruits	Fruits	Frugivorous_Nectarivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Rio_Encantado	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897277	SAMN13897277_SRR10920306	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	new_world	Arenaviruses	Jamaican_fruit_bat	Frugivorous	Frugivorous	Fruits	Fruits	Fruits	Frugivorous_Nectarivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Rio_Encantado	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897275	SAMN13897275_SRR10920308	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	new_world	Arenaviruses	Jamaican_fruit_bat	Frugivorous	Frugivorous	Fruits	Fruits	Fruits	Frugivorous_Nectarivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Rio_Encantado	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897274	SAMN13897274_SRR10920309	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	new_world	Arenaviruses	Jamaican_fruit_bat	Frugivorous	Frugivorous	Fruits	Fruits	Fruits	Frugivorous_Nectarivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Rio_Encantado	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897271	SAMN13897271_SRR10920312	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	new_world	Arenaviruses	Jamaican_fruit_bat	Frugivorous	Frugivorous	Fruits	Fruits	Fruits	Frugivorous_Nectarivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Rio_Encantado	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897270	SAMN13897270_SRR10920313	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	new_world	Arenaviruses	Jamaican_fruit_bat	Frugivorous	Frugivorous	Fruits	Fruits	Fruits	Frugivorous_Nectarivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Rio_Encantado	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897254	SAMN13897254_SRR10920361	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	new_world	Arenaviruses	Jamaican_fruit_bat	Frugivorous	Frugivorous	Fruits	Fruits	Fruits	Frugivorous_Nectarivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Aguas_Buenas	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897253	SAMN13897253_SRR10920362	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	new_world	Arenaviruses	Jamaican_fruit_bat	Frugivorous	Frugivorous	Fruits	Fruits	Fruits	Frugivorous_Nectarivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Aguas_Buenas	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897251	SAMN13897251_SRR10920364	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	new_world	Arenaviruses	Jamaican_fruit_bat	Frugivorous	Frugivorous	Fruits	Fruits	Fruits	Frugivorous_Nectarivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Aguas_Buenas	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897248	SAMN13897248_SRR10920367	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	new_world	Arenaviruses	Jamaican_fruit_bat	Frugivorous	Frugivorous	Fruits	Fruits	Fruits	Frugivorous_Nectarivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Rio_Encantado	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897247	SAMN13897247_SRR10920369	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	new_world	Arenaviruses	Jamaican_fruit_bat	Frugivorous	Frugivorous	Fruits	Fruits	Fruits	Frugivorous_Nectarivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Rio_Encantado	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897245	SAMN13897245_SRR10920371	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	new_world	Arenaviruses	Jamaican_fruit_bat	Frugivorous	Frugivorous	Fruits	Fruits	Fruits	Frugivorous_Nectarivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Rio_Encantado	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897242	SAMN13897242_SRR10920374	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	new_world	Arenaviruses	Jamaican_fruit_bat	Frugivorous	Frugivorous	Fruits	Fruits	Fruits	Frugivorous_Nectarivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Rio_Encantado	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897240	SAMN13897240_SRR10920376	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	new_world	Arenaviruses	Jamaican_fruit_bat	Frugivorous	Frugivorous	Fruits	Fruits	Fruits	Frugivorous_Nectarivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Rio_Encantado	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897239	SAMN13897239_SRR10920377	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	new_world	Arenaviruses	Jamaican_fruit_bat	Frugivorous	Frugivorous	Fruits	Fruits	Fruits	Frugivorous_Nectarivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Aguas_Buenas	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897238	SAMN13897238_SRR10920378	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	new_world	Arenaviruses	Jamaican_fruit_bat	Frugivorous	Frugivorous	Fruits	Fruits	Fruits	Frugivorous_Nectarivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Aguas_Buenas	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897237	SAMN13897237_SRR10920380	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	new_world	Arenaviruses	Jamaican_fruit_bat	Frugivorous	Frugivorous	Fruits	Fruits	Fruits	Frugivorous_Nectarivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Aguas_Buenas	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897236	SAMN13897236_SRR10920381	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	new_world	Arenaviruses	Jamaican_fruit_bat	Frugivorous	Frugivorous	Fruits	Fruits	Fruits	Frugivorous_Nectarivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Aguas_Buenas	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897234	SAMN13897234_SRR10920383	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	new_world	Arenaviruses	Jamaican_fruit_bat	Frugivorous	Frugivorous	Fruits	Fruits	Fruits	Frugivorous_Nectarivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Aguas_Buenas	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897233	SAMN13897233_SRR10920450	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	new_world	Arenaviruses	Jamaican_fruit_bat	Frugivorous	Frugivorous	Fruits	Fruits	Fruits	Frugivorous_Nectarivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Aguas_Buenas	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897231	SAMN13897231_SRR10920472	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	new_world	Arenaviruses	Jamaican_fruit_bat	Frugivorous	Frugivorous	Fruits	Fruits	Fruits	Frugivorous_Nectarivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Aguas_Buenas	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897230	SAMN13897230_SRR10920540	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	new_world	Arenaviruses	Jamaican_fruit_bat	Frugivorous	Frugivorous	Fruits	Fruits	Fruits	Frugivorous_Nectarivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Aguas_Buenas	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897229	SAMN13897229_SRR10920551	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	new_world	Arenaviruses	Jamaican_fruit_bat	Frugivorous	Frugivorous	Fruits	Fruits	Fruits	Frugivorous_Nectarivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Aguas_Buenas	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897225	SAMN13897225_SRR10920652	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	new_world	Arenaviruses	Jamaican_fruit_bat	Frugivorous	Frugivorous	Fruits	Fruits	Fruits	Frugivorous_Nectarivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Aguas_Buenas	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897220	SAMN13897220_SRR10920679	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	new_world	Arenaviruses	Jamaican_fruit_bat	Frugivorous	Frugivorous	Fruits	Fruits	Fruits	Frugivorous_Nectarivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Mata_De_Platano	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897219	SAMN13897219_SRR10920690	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	new_world	Arenaviruses	Jamaican_fruit_bat	Frugivorous	Frugivorous	Fruits	Fruits	Fruits	Frugivorous_Nectarivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Mata_De_Platano	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897217	SAMN13897217_SRR10920252	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	new_world	Arenaviruses	Jamaican_fruit_bat	Frugivorous	Frugivorous	Fruits	Fruits	Fruits	Frugivorous_Nectarivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Mata_De_Platano	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897216	SAMN13897216_SRR10920263	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	new_world	Arenaviruses	Jamaican_fruit_bat	Frugivorous	Frugivorous	Fruits	Fruits	Fruits	Frugivorous_Nectarivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Mata_De_Platano	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897215	SAMN13897215_SRR10920396	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	new_world	Arenaviruses	Jamaican_fruit_bat	Frugivorous	Frugivorous	Fruits	Fruits	Fruits	Frugivorous_Nectarivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Mata_De_Platano	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897214	SAMN13897214_SRR10920407	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	new_world	Arenaviruses	Jamaican_fruit_bat	Frugivorous	Frugivorous	Fruits	Fruits	Fruits	Frugivorous_Nectarivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Mata_De_Platano	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897205	SAMN13897205_SRR10920477	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	new_world	Arenaviruses	Jamaican_fruit_bat	Frugivorous	Frugivorous	Fruits	Fruits	Fruits	Frugivorous_Nectarivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Mata_De_Platano	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897202	SAMN13897202_SRR10920569	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	new_world	Arenaviruses	Jamaican_fruit_bat	Frugivorous	Frugivorous	Fruits	Fruits	Fruits	Frugivorous_Nectarivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Mata_De_Platano	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897197	SAMN13897197_SRR10920305	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	new_world	Arenaviruses	Jamaican_fruit_bat	Frugivorous	Frugivorous	Fruits	Fruits	Fruits	Frugivorous_Nectarivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Mata_De_Platano	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897196	SAMN13897196_SRR10920316	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	new_world	Arenaviruses	Jamaican_fruit_bat	Frugivorous	Frugivorous	Fruits	Fruits	Fruits	Frugivorous_Nectarivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Mata_De_Platano	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN13897193	SAMN13897193_SRR10920379	PRJNA602518	paired	V4_1	Artibeus	Artibeus_jamaicensis	new_world	Arenaviruses	Jamaican_fruit_bat	Frugivorous	Frugivorous	Fruits	Fruits	Fruits	Frugivorous_Nectarivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_savanna	Exposed	Social	gleaning	Mata_De_Platano	Puerto_Rico	North_America	Arenaviruses	43.63	1	2	120	Social	NA
SAMN40745962	SAMN40745962_SRR28552602  	PRJNA1096136	paired	V4_1	Hipposideros	Hipposideros_caffer	old_world	Betacoronaviruses_Arenaviruses	Sundevall's_leaf-nosed_bat	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	221	Fecal_sample	2011	Wild_probably	Cave	Savanna	Savanna	savanna_riparian	Cave	Colonial	clutter_specialist	Buoyem_2	Ghana	West_Africa	Betacoronaviruses_Arenaviruses	9.46	0.99	1	NA	Colonial	Diurnal
SAMN40745771	SAMN40745771_SRR28552595	PRJNA1096136	paired	V4_1	Hipposideros	Hipposideros_caffer	old_world	Betacoronaviruses_Arenaviruses	Sundevall's_leaf-nosed_bat	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	221	Fecal_sample	2011	Wild_probably	Cave	Savanna	Savanna	savanna_riparian	Cave	Colonial	clutter_specialist	Kwamang_1	Ghana	West_Africa	Betacoronaviruses_Arenaviruses	9.46	0.99	1	NA	Colonial	Diurnal
SAMN32721977	SAMN32721977_SRR23072140	PRJNA923401	paired	V3-V4_5	Rhinolophus	Rhinolophus_pusillus	old_world	Betacoronaviruses	Least_horseshoe_bat	Hematophagous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	Adult	6	Gut_sample	2019	Wild	Urban_Tunnel	Urban	Forest	forest_agricultural	Cave	Colonial	ambush	Jiyuan_City	China	Asia	Betacoronaviruses	5.15	1	NA	NA	Colonial	Seasonal
SAMN32721976	SAMN32721976_SRR23072141	PRJNA923401	paired	V3-V4_5	Rhinolophus	Rhinolophus_pusillus	old_world	Betacoronaviruses	Least_horseshoe_bat	Hematophagous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	Adult	6	Gut_sample	2019	Wild	Urban_Tunnel	Urban	Forest	forest_agricultural	Cave	Colonial	ambush	Jiyuan_City	China	Asia	Betacoronaviruses	5.15	1	NA	NA	Colonial	Seasonal
SAMN32721975	SAMN32721975_SRR23072142	PRJNA923401	paired	V3-V4_5	Rhinolophus	Rhinolophus_pusillus	old_world	Betacoronaviruses	Least_horseshoe_bat	Hematophagous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	Adult	6	Gut_sample	2019	Wild	Urban_Tunnel	Urban	Forest	forest_agricultural	Cave	Colonial	ambush	Jiyuan_City	China	Asia	Betacoronaviruses	5.15	1	NA	NA	Colonial	Seasonal
SAMN32721974	SAMN32721974_SRR23072144	PRJNA923401	paired	V3-V4_5	Rhinolophus	Rhinolophus_pusillus	old_world	Betacoronaviruses	Least_horseshoe_bat	Hematophagous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	Adult	6	Gut_sample	2019	Wild	Urban_Tunnel	Urban	Forest	forest_agricultural	Cave	Colonial	ambush	Jiyuan_City	China	Asia	Betacoronaviruses	5.15	1	NA	NA	Colonial	Seasonal
SAMN32721973	SAMN32721973_SRR23072145	PRJNA923401	paired	V3-V4_5	Rhinolophus	Rhinolophus_pusillus	old_world	Betacoronaviruses	Least_horseshoe_bat	Hematophagous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	Adult	6	Gut_sample	2019	Wild	Urban_Tunnel	Urban	Forest	forest_agricultural	Cave	Colonial	ambush	Jiyuan_City	China	Asia	Betacoronaviruses	5.15	1	NA	NA	Colonial	Seasonal
SAMN32721972	SAMN32721972_SRR23072146	PRJNA923401	paired	V3-V4_5	Rhinolophus	Rhinolophus_pusillus	old_world	Betacoronaviruses	Least_horseshoe_bat	Hematophagous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	Adult	6	Gut_sample	2019	Wild	Urban_Tunnel	Urban	Forest	forest_agricultural	Cave	Colonial	ambush	Jiyuan_City	China	Asia	Betacoronaviruses	5.15	1	NA	NA	Colonial	Seasonal
SAMN32721971	SAMN32721971_SRR23072147	PRJNA923401	paired	V3-V4_5	Rhinolophus	Rhinolophus_pusillus	old_world	Betacoronaviruses	Least_horseshoe_bat	Hematophagous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	Adult	6	Gut_sample	2019	Wild	Urban_Tunnel	Urban	Forest	forest_agricultural	Cave	Colonial	ambush	Jiyuan_City	China	Asia	Betacoronaviruses	5.15	1	NA	NA	Colonial	Seasonal
SAMN32721970	SAMN32721970_SRR23072148	PRJNA923401	paired	V3-V4_5	Rhinolophus	Rhinolophus_pusillus	old_world	Betacoronaviruses	Least_horseshoe_bat	Hematophagous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	Adult	6	Gut_sample	2019	Wild	Urban_Tunnel	Urban	Forest	forest_agricultural	Cave	Colonial	ambush	Jiyuan_City	China	Asia	Betacoronaviruses	5.15	1	NA	NA	Colonial	Seasonal
SAMN32721969	SAMN32721969_SRR23072149	PRJNA923401	paired	V3-V4_5	Rhinolophus	Rhinolophus_pusillus	old_world	Betacoronaviruses	Least_horseshoe_bat	Hematophagous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	Adult	6	Gut_sample	2019	Wild	Urban_Tunnel	Urban	Forest	forest_agricultural	Cave	Colonial	ambush	Jiyuan_City	China	Asia	Betacoronaviruses	5.15	1	NA	NA	Colonial	Seasonal
SAMN32721968	SAMN32721968_SRR23072150	PRJNA923401	paired	V3-V4_5	Rhinolophus	Rhinolophus_pusillus	old_world	Betacoronaviruses	Least_horseshoe_bat	Hematophagous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	Adult	6	Gut_sample	2019	Wild	Urban_Tunnel	Urban	Forest	forest_agricultural	Cave	Colonial	ambush	Jiyuan_City	China	Asia	Betacoronaviruses	5.15	1	NA	NA	Colonial	Seasonal
SAMN32721967	SAMN32721967_SRR23072151	PRJNA923401	paired	V3-V4_5	Rhinolophus	Rhinolophus_pusillus	old_world	Betacoronaviruses	Least_horseshoe_bat	Hematophagous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	Adult	6	Gut_sample	2019	Wild	Urban_Tunnel	Urban	Forest	forest_agricultural	Cave	Colonial	ambush	Jiyuan_City	China	Asia	Betacoronaviruses	5.15	1	NA	NA	Colonial	Seasonal
SAMN32721966	SAMN32721966_SRR23072152	PRJNA923401	paired	V3-V4_5	Rhinolophus	Rhinolophus_pusillus	old_world	Betacoronaviruses	Least_horseshoe_bat	Hematophagous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	Adult	6	Gut_sample	2019	Wild	Urban_Tunnel	Urban	Forest	forest_agricultural	Cave	Colonial	ambush	Jiyuan_City	China	Asia	Betacoronaviruses	5.15	1	NA	NA	Colonial	Seasonal
SAMN32721965	SAMN32721965_SRR23072153	PRJNA923401	paired	V3-V4_5	Rhinolophus	Rhinolophus_pusillus	old_world	Betacoronaviruses	Least_horseshoe_bat	Hematophagous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	Adult	6	Gut_sample	2019	Wild	Urban_Tunnel	Urban	Forest	forest_agricultural	Cave	Colonial	ambush	Jiyuan_City	China	Asia	Betacoronaviruses	5.15	1	NA	NA	Colonial	Seasonal
SAMN32721964	SAMN32721964_SRR23072133	PRJNA923401	paired	V3-V4_5	Rhinolophus	Rhinolophus_pusillus	old_world	Betacoronaviruses	Least_horseshoe_bat	Hematophagous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	Adult	6	Gut_sample	2019	Wild	Urban_Tunnel	Urban	Forest	forest_agricultural	Cave	Colonial	ambush	Jiyuan_City	China	Asia	Betacoronaviruses	5.15	1	NA	NA	Colonial	Seasonal
SAMN32721963	SAMN32721963_SRR23072134	PRJNA923401	paired	V3-V4_5	Rhinolophus	Rhinolophus_pusillus	old_world	Betacoronaviruses	Least_horseshoe_bat	Hematophagous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	Adult	6	Gut_sample	2019	Wild	Urban_Tunnel	Urban	Forest	forest_agricultural	Cave	Colonial	ambush	Jiyuan_City	China	Asia	Betacoronaviruses	5.15	1	NA	NA	Colonial	Seasonal
SAMN32721962	SAMN32721962_SRR23072135	PRJNA923401	paired	V3-V4_5	Rhinolophus	Rhinolophus_pusillus	old_world	Betacoronaviruses	Least_horseshoe_bat	Hematophagous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	Adult	6	Gut_sample	2019	Wild	Urban_Tunnel	Urban	Forest	forest_agricultural	Cave	Colonial	ambush	Jiyuan_City	China	Asia	Betacoronaviruses	5.15	1	NA	NA	Colonial	Seasonal
SAMN32721961	SAMN32721961_SRR23072136	PRJNA923401	paired	V3-V4_5	Rhinolophus	Rhinolophus_pusillus	old_world	Betacoronaviruses	Least_horseshoe_bat	Hematophagous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	Adult	6	Gut_sample	2019	Wild	Urban_Tunnel	Urban	Forest	forest_agricultural	Cave	Colonial	ambush	Jiyuan_City	China	Asia	Betacoronaviruses	5.15	1	NA	NA	Colonial	Seasonal
SAMN32721960	SAMN32721960_SRR23072137	PRJNA923401	paired	V3-V4_5	Rhinolophus	Rhinolophus_pusillus	old_world	Betacoronaviruses	Least_horseshoe_bat	Hematophagous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	Adult	6	Gut_sample	2019	Wild	Urban_Tunnel	Urban	Forest	forest_agricultural	Cave	Colonial	ambush	Jiyuan_City	China	Asia	Betacoronaviruses	5.15	1	NA	NA	Colonial	Seasonal
SAMN32721959	SAMN32721959_SRR23072138	PRJNA923401	paired	V3-V4_5	Rhinolophus	Rhinolophus_pusillus	old_world	Betacoronaviruses	Least_horseshoe_bat	Hematophagous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	Adult	6	Gut_sample	2019	Wild	Urban_Tunnel	Urban	Forest	forest_agricultural	Cave	Colonial	ambush	Jiyuan_City	China	Asia	Betacoronaviruses	5.15	1	NA	NA	Colonial	Seasonal
SAMN32721958	SAMN32721958_SRR23072139	PRJNA923401	paired	V3-V4_5	Rhinolophus	Rhinolophus_pusillus	old_world	Betacoronaviruses	Least_horseshoe_bat	Hematophagous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	Adult	6	Gut_sample	2019	Wild	Urban_Tunnel	Urban	Forest	forest_agricultural	Cave	Colonial	ambush	Jiyuan_City	China	Asia	Betacoronaviruses	5.15	1	NA	NA	Colonial	Seasonal
