sampleid	biosample	bioproject	reads	primer_group	genus	species	common_name	old_new_world	pathogen	diet_org	diet_assumed	diet_1	diet_2	diet_group	diet_cat	sex	reprod_stage	total_sample_no	sample_type	collection_year	captive_wild	habitat_assumed	habitat_group	habitat_level_1	habitat_level_2	roost_group	sociality_x	foraging	collection_location	country	continent	virus	body_mass_g	litter_size	litters_peryear	longevity_month	sociality_y	torpor_use
SAMN37723997	SAMN37723997_SRR26326721	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_pusillus	Least_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	10	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	ambush	Yunnan	China	Asia	Betacoronaviruses	5.15	1	NA	NA	Colonial	Seasonal
SAMN37723996	SAMN37723996_SRR26326722	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_pusillus	Least_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	10	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	ambush	Yunnan	China	Asia	Betacoronaviruses	5.15	1	NA	NA	Colonial	Seasonal
SAMN37723995	SAMN37723995_SRR26326724	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_pusillus	Least_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	10	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	ambush	Yunnan	China	Asia	Betacoronaviruses	5.15	1	NA	NA	Colonial	Seasonal
SAMN37723993	SAMN37723993_SRR26326726	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_pusillus	Least_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	10	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	ambush	Yunnan	China	Asia	Betacoronaviruses	5.15	1	NA	NA	Colonial	Seasonal
SAMN37723992	SAMN37723992_SRR26326727	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_ferrumequinum	Greater_hourseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	11	Fecal_sample	2018	Wild_probably	Cave	Scrub	Scrub	scrub_grassland	Cave	Colonial	aerial_hawking_ambush_gleaning	Yunnan	China	Asia	Betacoronaviruses	19.15	NA	NA	NA	Colonial	Diurnal_Seasonal
SAMN37723991	SAMN37723991_SRR26326728	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_affinis	Intermediate_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_urban	Cave	Colonial	aerial_hawking_ambush	Yunnan	China	Asia	Betacoronaviruses	13.7	0.99	2	NA	Colonial	NA
SAMN37723990	SAMN37723990_SRR26326729	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_affinis	Intermediate_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_urban	Cave	Colonial	aerial_hawking_ambush	Yunnan	China	Asia	Betacoronaviruses	13.7	0.99	2	NA	Colonial	NA
SAMN37723989	SAMN37723989_SRR26326730	PRJNA1025871	paired	V3-V4_4	Myotis	Myotis_laniger	Chinese_water_myotis	new_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	trawling	Yunnan	China	Asia	Lyssaviruses	NA	NA	NA	NA	Colonial	NA
SAMN37723988	SAMN37723988_SRR26326731	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_affinis	Intermediate_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_urban	Cave	Colonial	aerial_hawking_ambush	Yunnan	China	Asia	Betacoronaviruses	13.7	0.99	2	NA	Colonial	NA
SAMN37723987	SAMN37723987_SRR26326732	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_affinis	Intermediate_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_urban	Cave	Colonial	aerial_hawking_ambush	Yunnan	China	Asia	Betacoronaviruses	13.7	0.99	2	NA	Colonial	NA
SAMN37723986	SAMN37723986_SRR26326733	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_affinis	Intermediate_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_urban	Cave	Colonial	aerial_hawking_ambush	Yunnan	China	Asia	Betacoronaviruses	13.7	0.99	2	NA	Colonial	NA
SAMN37723985	SAMN37723985_SRR26326735	PRJNA1025871	paired	V3-V4_4	Myotis	Myotis_laniger	Chinese_water_myotis	new_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	trawling	Yunnan	China	Asia	Lyssaviruses	NA	NA	NA	NA	Colonial	NA
SAMN37723984	SAMN37723984_SRR26326736	PRJNA1025871	paired	V3-V4_4	Myotis	Myotis_laniger	Chinese_water_myotis	new_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	trawling	Yunnan	China	Asia	Lyssaviruses	NA	NA	NA	NA	Colonial	NA
SAMN37723983	SAMN37723983_SRR26326737	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_affinis	Intermediate_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_urban	Cave	Colonial	aerial_hawking_ambush	Yunnan	China	Asia	Betacoronaviruses	13.7	0.99	2	NA	Colonial	NA
SAMN37723981	SAMN37723981_SRR26326739	PRJNA1025871	paired	V3-V4_4	Myotis	Myotis_laniger	Chinese_water_myotis	new_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	trawling	Yunnan	China	Asia	Lyssaviruses	NA	NA	NA	NA	Colonial	NA
SAMN37723980	SAMN37723980_SRR26326740	PRJNA1025871	paired	V3-V4_4	Myotis	Myotis_laniger	Chinese_water_myotis	new_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	trawling	Yunnan	China	Asia	Lyssaviruses	NA	NA	NA	NA	Colonial	NA
SAMN37723979	SAMN37723979_SRR26326741	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_pusillus	Least_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	10	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	ambush	Yunnan	China	Asia	Betacoronaviruses	5.15	1	NA	NA	Colonial	Seasonal
SAMN37723978	SAMN37723978_SRR26326742	PRJNA1025871	paired	V3-V4_4	Myotis	Myotis_laniger	Chinese_water_myotis	new_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	trawling	Yunnan	China	Asia	Lyssaviruses	NA	NA	NA	NA	Colonial	NA
SAMN37723977	SAMN37723977_SRR26326743	PRJNA1025871	paired	V3-V4_4	Myotis	Myotis_laniger	Chinese_water_myotis	new_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	trawling	Yunnan	China	Asia	Lyssaviruses	NA	NA	NA	NA	Colonial	NA
SAMN37723976	SAMN37723976_SRR26326744	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_osgoodi	Osgood's_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	aerial_hawking	Yunnan	China	Asia	Betacoronaviruses	NA	NA	NA	NA	Colonial	NA
SAMN37723975	SAMN37723975_SRR26326746	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_ferrumequinum	Greater_hourseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	11	Fecal_sample	2018	Wild_probably	Cave	Scrub	Scrub	scrub_grassland	Cave	Colonial	aerial_hawking_ambush_gleaning	Yunnan	China	Asia	Betacoronaviruses	19.15	NA	NA	NA	Colonial	Diurnal_Seasonal
SAMN37723974	SAMN37723974_SRR26326747	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_pusillus	Least_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	10	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	ambush	Yunnan	China	Asia	Betacoronaviruses	5.15	1	NA	NA	Colonial	Seasonal
SAMN37723973	SAMN37723973_SRR26326748	PRJNA1025871	paired	V3-V4_4	Myotis	Myotis_laniger	Chinese_water_myotis	new_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	trawling	Yunnan	China	Asia	Lyssaviruses	NA	NA	NA	NA	Colonial	NA
SAMN37723972	SAMN37723972_SRR26326749	PRJNA1025871	paired	V3-V4_4	Myotis	Myotis_laniger	Chinese_water_myotis	new_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	trawling	Yunnan	China	Asia	Lyssaviruses	NA	NA	NA	NA	Colonial	NA
SAMN37723971	SAMN37723971_SRR26326750	PRJNA1025871	paired	V3-V4_4	Myotis	Myotis_laniger	Chinese_water_myotis	new_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	trawling	Yunnan	China	Asia	Lyssaviruses	NA	NA	NA	NA	Colonial	NA
SAMN37723970	SAMN37723970_SRR26326751	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_pusillus	Least_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	10	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	ambush	Yunnan	China	Asia	Betacoronaviruses	5.15	1	NA	NA	Colonial	Seasonal
SAMN37723969	SAMN37723969_SRR26326752	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_osgoodi	Osgood's_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	aerial_hawking	Yunnan	China	Asia	Betacoronaviruses	NA	NA	NA	NA	Colonial	NA
SAMN37723968	SAMN37723968_SRR26326753	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_affinis	Intermediate_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_urban	Cave	Colonial	aerial_hawking_ambush	Yunnan	China	Asia	Betacoronaviruses	13.7	0.99	2	NA	Colonial	NA
SAMN37723967	SAMN37723967_SRR26326754	PRJNA1025871	paired	V3-V4_4	Myotis	Myotis_laniger	Chinese_water_myotis	new_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	trawling	Yunnan	China	Asia	Lyssaviruses	NA	NA	NA	NA	Colonial	NA
SAMN37723966	SAMN37723966_SRR26326755	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_affinis	Intermediate_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_urban	Cave	Colonial	aerial_hawking_ambush	Yunnan	China	Asia	Betacoronaviruses	13.7	0.99	2	NA	Colonial	NA
SAMN37723964	SAMN37723964_SRR26326758	PRJNA1025871	paired	V3-V4_4	Miniopterus	Miniopterus_fuliginosus	Eastern_bent-wing_bat	old_world	Alphacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	9	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_grassland	Cave	Colonial	aerial_hawking	Yunnan	China	Asia	Alphacoronaviruses	NA	NA	NA	NA	Colonial	Seasonal
SAMN37723963	SAMN37723963_SRR26326759	PRJNA1025871	paired	V3-V4_4	Miniopterus	Miniopterus_fuliginosus	Eastern_bent-wing_bat	old_world	Alphacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	9	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_grassland	Cave	Colonial	aerial_hawking	Yunnan	China	Asia	Alphacoronaviruses	NA	NA	NA	NA	Colonial	Seasonal
SAMN37723962	SAMN37723962_SRR26326760	PRJNA1025871	paired	V3-V4_4	Miniopterus	Miniopterus_fuliginosus	Eastern_bent-wing_bat	old_world	Alphacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	9	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_grassland	Cave	Colonial	aerial_hawking	Yunnan	China	Asia	Alphacoronaviruses	NA	NA	NA	NA	Colonial	Seasonal
SAMN37723961	SAMN37723961_SRR26326761	PRJNA1025871	paired	V3-V4_4	Miniopterus	Miniopterus_fuliginosus	Eastern_bent-wing_bat	old_world	Alphacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	9	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_grassland	Cave	Colonial	aerial_hawking	Yunnan	China	Asia	Alphacoronaviruses	NA	NA	NA	NA	Colonial	Seasonal
SAMN37723960	SAMN37723960_SRR26326762	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_affinis	Intermediate_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_urban	Cave	Colonial	aerial_hawking_ambush	Yunnan	China	Asia	Betacoronaviruses	13.7	0.99	2	NA	Colonial	NA
SAMN37723959	SAMN37723959_SRR26326763	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_ferrumequinum	Greater_hourseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	11	Fecal_sample	2018	Wild_probably	Cave	Scrub	Scrub	scrub_grassland	Cave	Colonial	aerial_hawking_ambush_gleaning	Yunnan	China	Asia	Betacoronaviruses	19.15	NA	NA	NA	Colonial	Diurnal_Seasonal
SAMN37723958	SAMN37723958_SRR26326764	PRJNA1025871	paired	V3-V4_4	Myotis	Myotis_laniger	Chinese_water_myotis	new_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	trawling	Yunnan	China	Asia	Lyssaviruses	NA	NA	NA	NA	Colonial	NA
SAMN37723957	SAMN37723957_SRR26326765	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_macrotis_episcopus	Big-eared_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_based	Cave	Colonial	aerial_hawking	Yunnan	China	Asia	Betacoronaviruses	6.18	0.98	NA	NA	Colonial	NA
SAMN37723956	SAMN37723956_SRR26326766	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_osgoodi	Osgood's_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	aerial_hawking	Yunnan	China	Asia	Betacoronaviruses	NA	NA	NA	NA	Colonial	NA
SAMN37723955	SAMN37723955_SRR26326768	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_ferrumequinum	Greater_hourseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	11	Fecal_sample	2018	Wild_probably	Cave	Scrub	Scrub	scrub_grassland	Cave	Colonial	aerial_hawking_ambush_gleaning	Yunnan	China	Asia	Betacoronaviruses	19.15	NA	NA	NA	Colonial	Diurnal_Seasonal
SAMN37723954	SAMN37723954_SRR26326769	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_osgoodi	Osgood's_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	aerial_hawking	Yunnan	China	Asia	Betacoronaviruses	NA	NA	NA	NA	Colonial	NA
SAMN37723952	SAMN37723952_SRR26326771	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_affinis	Intermediate_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_urban	Cave	Colonial	aerial_hawking_ambush	Yunnan	China	Asia	Betacoronaviruses	13.7	0.99	2	NA	Colonial	NA
SAMN37723951	SAMN37723951_SRR26326772	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_affinis	Intermediate_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_urban	Cave	Colonial	aerial_hawking_ambush	Yunnan	China	Asia	Betacoronaviruses	13.7	0.99	2	NA	Colonial	NA
SAMN37723950	SAMN37723950_SRR26326773	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_affinis	Intermediate_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_urban	Cave	Colonial	aerial_hawking_ambush	Yunnan	China	Asia	Betacoronaviruses	13.7	0.99	2	NA	Colonial	NA
SAMN37723949	SAMN37723949_SRR26326774	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_affinis	Intermediate_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_urban	Cave	Colonial	aerial_hawking_ambush	Yunnan	China	Asia	Betacoronaviruses	13.7	0.99	2	NA	Colonial	NA
SAMN37723948	SAMN37723948_SRR26326775	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_osgoodi	Osgood's_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	aerial_hawking	Yunnan	China	Asia	Betacoronaviruses	NA	NA	NA	NA	Colonial	NA
SAMN37723947	SAMN37723947_SRR26326776	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_affinis	Intermediate_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_urban	Cave	Colonial	aerial_hawking_ambush	Yunnan	China	Asia	Betacoronaviruses	13.7	0.99	2	NA	Colonial	NA
SAMN37723945	SAMN37723945_SRR26326779	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_macrotis_episcopus	Big-eared_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_based	Cave	Colonial	aerial_hawking	Yunnan	China	Asia	Betacoronaviruses	6.18	0.98	NA	NA	Colonial	NA
SAMN37723944	SAMN37723944_SRR26326780	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_macrotis_episcopus	Big-eared_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_based	Cave	Colonial	aerial_hawking	Yunnan	China	Asia	Betacoronaviruses	6.18	0.98	NA	NA	Colonial	NA
SAMN37723943	SAMN37723943_SRR26326781	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_macrotis_episcopus	Big-eared_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_based	Cave	Colonial	aerial_hawking	Yunnan	China	Asia	Betacoronaviruses	6.18	0.98	NA	NA	Colonial	NA
SAMN37723942	SAMN37723942_SRR26326782	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_osgoodi	Osgood's_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	aerial_hawking	Yunnan	China	Asia	Betacoronaviruses	NA	NA	NA	NA	Colonial	NA
SAMN37723941	SAMN37723941_SRR26326783	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_osgoodi	Osgood's_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	aerial_hawking	Yunnan	China	Asia	Betacoronaviruses	NA	NA	NA	NA	Colonial	NA
SAMN37723940	SAMN37723940_SRR26326784	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_macrotis_episcopus	Big-eared_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_based	Cave	Colonial	aerial_hawking	Yunnan	China	Asia	Betacoronaviruses	6.18	0.98	NA	NA	Colonial	NA
SAMN37723939	SAMN37723939_SRR26326785	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_macrotis_episcopus	Big-eared_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_based	Cave	Colonial	aerial_hawking	Yunnan	China	Asia	Betacoronaviruses	6.18	0.98	NA	NA	Colonial	NA
SAMN37723938	SAMN37723938_SRR26326786	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_osgoodi	Osgood's_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	aerial_hawking	Yunnan	China	Asia	Betacoronaviruses	NA	NA	NA	NA	Colonial	NA
SAMN37723937	SAMN37723937_SRR26326787	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_macrotis_episcopus	Big-eared_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_based	Cave	Colonial	aerial_hawking	Yunnan	China	Asia	Betacoronaviruses	6.18	0.98	NA	NA	Colonial	NA
SAMN37723936	SAMN37723936_SRR26326788	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_macrotis_episcopus	Big-eared_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_based	Cave	Colonial	aerial_hawking	Yunnan	China	Asia	Betacoronaviruses	6.18	0.98	NA	NA	Colonial	NA
SAMN37723935	SAMN37723935_SRR26326790	PRJNA1025871	paired	V3-V4_4	Rhinolophus	Rhinolophus_macrotis_episcopus	Big-eared_horseshoe_bat	old_world	Betacoronaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	NA	NA	12	Fecal_sample	2018	Wild_probably	Cave	Forest	Forest	forest_based	Cave	Colonial	aerial_hawking	Yunnan	China	Asia	Betacoronaviruses	6.18	0.98	NA	NA	Colonial	NA
